,Unnamed: 0,Unnamed: 0.1,date,hour,energy_kWh,day,weekend,holiday,dst,temperature,humidity,pressure,weather,dayofweek,dayofmonth,days_from_start,hours_from_start,building_id,facing,housetype,RUs
2155,2155,2155,2018/1/29,19,1.61,Monday,0,,,7.6,77,100.93,Cloudy,1,29,89,2155,Residential_10,south,special,0
2156,2156,2156,2018/1/29,20,1.63,Monday,0,,,6.0,85,100.99,,1,29,89,2156,Residential_10,south,special,0
2157,2157,2157,2018/1/29,21,0.65,Monday,0,,,5.0,87,101.12,,1,29,89,2157,Residential_10,south,special,0
2158,2158,2158,2018/1/29,22,0.46,Monday,0,,,5.2,84,101.18,Mainly Clear,1,29,89,2158,Residential_10,south,special,0
2159,2159,2159,2018/1/29,23,0.35,Monday,0,,,5.3,82,101.29,,1,29,89,2159,Residential_10,south,special,0
4104,4104,1944,2018/1/21,0,0.44,Sunday,1,,,8.2,75,100.8,,0,21,81,1944,Residential_11,north,duplex,0
4105,4105,1945,2018/1/21,1,0.29,Sunday,1,,,8.6,72,100.77,Cloudy,0,21,81,1945,Residential_11,north,duplex,0
4106,4106,1946,2018/1/21,2,0.2,Sunday,1,,,8.8,71,100.67,,0,21,81,1946,Residential_11,north,duplex,0
4107,4107,1947,2018/1/21,3,0.22,Sunday,1,,,8.8,72,100.59,,0,21,81,1947,Residential_11,north,duplex,0
4108,4108,1948,2018/1/21,4,0.23,Sunday,1,,,8.7,72,100.48,Cloudy,0,21,81,1948,Residential_11,north,duplex,0
4109,4109,1949,2018/1/21,5,0.24,Sunday,1,,,8.9,71,100.37,,0,21,81,1949,Residential_11,north,duplex,0
4110,4110,1950,2018/1/21,6,0.22,Sunday,1,,,9.2,69,100.28,,0,21,81,1950,Residential_11,north,duplex,0
4111,4111,1951,2018/1/21,7,0.37,Sunday,1,,,9.5,67,100.2,Cloudy,0,21,81,1951,Residential_11,north,duplex,0
4112,4112,1952,2018/1/21,8,0.38,Sunday,1,,,8.5,74,100.14,,0,21,81,1952,Residential_11,north,duplex,0
4113,4113,1953,2018/1/21,9,0.56,Sunday,1,,,8.1,81,100.16,Rain,0,21,81,1953,Residential_11,north,duplex,0
4114,4114,1954,2018/1/21,10,0.7,Sunday,1,,,8.3,81,100.3,Rain,0,21,81,1954,Residential_11,north,duplex,0
4115,4115,1955,2018/1/21,11,0.25,Sunday,1,,,8.0,86,100.41,Rain,0,21,81,1955,Residential_11,north,duplex,0
4116,4116,1956,2018/1/21,12,0.31,Sunday,1,,,9.0,80,100.49,,0,21,81,1956,Residential_11,north,duplex,0
4117,4117,1957,2018/1/21,13,0.2,Sunday,1,,,9.6,75,100.58,Mostly Cloudy,0,21,81,1957,Residential_11,north,duplex,0
4118,4118,1958,2018/1/21,14,0.25,Sunday,1,,,9.0,74,100.68,Rain Showers,0,21,81,1958,Residential_11,north,duplex,0
4119,4119,1959,2018/1/21,15,0.42,Sunday,1,,,7.7,76,100.73,,0,21,81,1959,Residential_11,north,duplex,0
4120,4120,1960,2018/1/21,16,1.15,Sunday,1,,,7.7,74,100.83,Rain Showers,0,21,81,1960,Residential_11,north,duplex,0
4121,4121,1961,2018/1/21,17,1.29,Sunday,1,,,6.5,82,100.91,,0,21,81,1961,Residential_11,north,duplex,0
4122,4122,1962,2018/1/21,18,1.3,Sunday,1,,,6.3,81,100.99,,0,21,81,1962,Residential_11,north,duplex,0
4123,4123,1963,2018/1/21,19,2.77,Sunday,1,,,5.8,82,101.09,Mostly Cloudy,0,21,81,1963,Residential_11,north,duplex,0
4124,4124,1964,2018/1/21,20,2.19,Sunday,1,,,6.3,80,101.16,,0,21,81,1964,Residential_11,north,duplex,0
4125,4125,1965,2018/1/21,21,1.44,Sunday,1,,,6.3,83,101.22,,0,21,81,1965,Residential_11,north,duplex,0
4126,4126,1966,2018/1/21,22,1.1,Sunday,1,,,5.9,86,101.33,Rain,0,21,81,1966,Residential_11,north,duplex,0
4127,4127,1967,2018/1/21,23,2.18,Sunday,1,,,6.0,89,101.38,Rain,0,21,81,1967,Residential_11,north,duplex,0
4128,4128,1968,2018/1/22,0,1.51,Monday,0,,,5.7,89,101.4,,1,22,82,1968,Residential_11,north,duplex,0
4129,4129,1969,2018/1/22,1,0.21,Monday,0,,,6.2,85,101.48,Cloudy,1,22,82,1969,Residential_11,north,duplex,0
4130,4130,1970,2018/1/22,2,0.18,Monday,0,,,6.5,85,101.51,,1,22,82,1970,Residential_11,north,duplex,0
4131,4131,1971,2018/1/22,3,0.22,Monday,0,,,6.3,85,101.56,,1,22,82,1971,Residential_11,north,duplex,0
4132,4132,1972,2018/1/22,4,0.25,Monday,0,,,5.9,91,101.62,Rain,1,22,82,1972,Residential_11,north,duplex,0
4133,4133,1973,2018/1/22,5,0.2,Monday,0,,,5.3,92,101.65,Rain,1,22,82,1973,Residential_11,north,duplex,0
4134,4134,1974,2018/1/22,6,0.37,Monday,0,,,5.5,91,101.7,Rain,1,22,82,1974,Residential_11,north,duplex,0
4135,4135,1975,2018/1/22,7,0.54,Monday,0,,,5.8,88,101.76,Cloudy,1,22,82,1975,Residential_11,north,duplex,0
4136,4136,1976,2018/1/22,8,0.81,Monday,0,,,5.2,88,101.83,,1,22,82,1976,Residential_11,north,duplex,0
4137,4137,1977,2018/1/22,9,0.6,Monday,0,,,5.8,87,101.95,,1,22,82,1977,Residential_11,north,duplex,0
4138,4138,1978,2018/1/22,10,0.14,Monday,0,,,6.3,85,102.02,Rain Showers,1,22,82,1978,Residential_11,north,duplex,0
4139,4139,1979,2018/1/22,11,0.21,Monday,0,,,7.0,81,102.11,,1,22,82,1979,Residential_11,north,duplex,0
4140,4140,1980,2018/1/22,12,0.18,Monday,0,,,7.8,81,102.18,,1,22,82,1980,Residential_11,north,duplex,0
4141,4141,1981,2018/1/22,13,0.17,Monday,0,,,8.2,75,102.25,Mostly Cloudy,1,22,82,1981,Residential_11,north,duplex,0
4142,4142,1982,2018/1/22,14,0.17,Monday,0,,,8.1,74,102.29,,1,22,82,1982,Residential_11,north,duplex,0
4143,4143,1983,2018/1/22,15,0.19,Monday,0,,,7.9,75,102.34,,1,22,82,1983,Residential_11,north,duplex,0
4144,4144,1984,2018/1/22,16,0.19,Monday,0,,,6.8,80,102.36,Cloudy,1,22,82,1984,Residential_11,north,duplex,0
4145,4145,1985,2018/1/22,17,0.33,Monday,0,,,5.4,82,102.4,,1,22,82,1985,Residential_11,north,duplex,0
4146,4146,1986,2018/1/22,18,0.46,Monday,0,,,5.2,86,102.39,,1,22,82,1986,Residential_11,north,duplex,0
4147,4147,1987,2018/1/22,19,0.7,Monday,0,,,4.2,88,102.39,Mostly Cloudy,1,22,82,1987,Residential_11,north,duplex,0
4148,4148,1988,2018/1/22,20,0.53,Monday,0,,,5.2,84,102.41,,1,22,82,1988,Residential_11,north,duplex,0
4149,4149,1989,2018/1/22,21,1.31,Monday,0,,,5.7,87,102.39,Rain,1,22,82,1989,Residential_11,north,duplex,0
4150,4150,1990,2018/1/22,22,1.09,Monday,0,,,5.5,89,102.36,Cloudy,1,22,82,1990,Residential_11,north,duplex,0
4151,4151,1991,2018/1/22,23,0.85,Monday,0,,,5.8,87,102.36,,1,22,82,1991,Residential_11,north,duplex,0
4152,4152,1992,2018/1/23,0,0.43,Tuesday,0,,,5.5,88,102.35,,2,23,83,1992,Residential_11,north,duplex,0
4153,4153,1993,2018/1/23,1,0.25,Tuesday,0,,,5.3,88,102.28,Cloudy,2,23,83,1993,Residential_11,north,duplex,0
4154,4154,1994,2018/1/23,2,0.2,Tuesday,0,,,5.6,84,102.22,,2,23,83,1994,Residential_11,north,duplex,0
4155,4155,1995,2018/1/23,3,0.18,Tuesday,0,,,6.0,76,102.08,,2,23,83,1995,Residential_11,north,duplex,0
4156,4156,1996,2018/1/23,4,0.33,Tuesday,0,,,5.9,75,101.94,Cloudy,2,23,83,1996,Residential_11,north,duplex,0
4157,4157,1997,2018/1/23,5,0.24,Tuesday,0,,,6.5,69,101.78,,2,23,83,1997,Residential_11,north,duplex,0
4158,4158,1998,2018/1/23,6,0.31,Tuesday,0,,,5.6,79,101.6,Rain,2,23,83,1998,Residential_11,north,duplex,0
4159,4159,1999,2018/1/23,7,0.69,Tuesday,0,,,5.3,81,101.43,Rain,2,23,83,1999,Residential_11,north,duplex,0
4160,4160,2000,2018/1/23,8,0.83,Tuesday,0,,,6.0,76,101.36,Rain,2,23,83,2000,Residential_11,north,duplex,0
4161,4161,2001,2018/1/23,9,0.32,Tuesday,0,,,5.1,86,101.39,Rain,2,23,83,2001,Residential_11,north,duplex,0
4162,4162,2002,2018/1/23,10,0.16,Tuesday,0,,,4.3,91,101.28,Moderate Rain,2,23,83,2002,Residential_11,north,duplex,0
4163,4163,2003,2018/1/23,11,0.23,Tuesday,0,,,4.4,92,101.11,Rain,2,23,83,2003,Residential_11,north,duplex,0
4164,4164,2004,2018/1/23,12,0.14,Tuesday,0,,,4.5,94,101.14,Rain,2,23,83,2004,Residential_11,north,duplex,0
4165,4165,2005,2018/1/23,13,0.19,Tuesday,0,,,5.0,92,100.97,Rain,2,23,83,2005,Residential_11,north,duplex,0
4166,4166,2006,2018/1/23,14,0.24,Tuesday,0,,,5.7,87,100.9,,2,23,83,2006,Residential_11,north,duplex,0
4167,4167,2007,2018/1/23,15,0.17,Tuesday,0,,,5.8,90,100.88,Rain,2,23,83,2007,Residential_11,north,duplex,0
4168,4168,2008,2018/1/23,16,0.25,Tuesday,0,,,6.0,89,100.84,Cloudy,2,23,83,2008,Residential_11,north,duplex,0
4169,4169,2009,2018/1/23,17,0.43,Tuesday,0,,,6.3,86,100.8,,2,23,83,2009,Residential_11,north,duplex,0
4170,4170,2010,2018/1/23,18,0.29,Tuesday,0,,,6.3,86,100.74,,2,23,83,2010,Residential_11,north,duplex,0
4171,4171,2011,2018/1/23,19,1.23,Tuesday,0,,,6.1,90,100.7,Cloudy,2,23,83,2011,Residential_11,north,duplex,0
4172,4172,2012,2018/1/23,20,3.11,Tuesday,0,,,5.9,92,100.55,Rain,2,23,83,2012,Residential_11,north,duplex,0
4173,4173,2013,2018/1/23,21,1.36,Tuesday,0,,,5.4,94,100.51,Rain,2,23,83,2013,Residential_11,north,duplex,0
4174,4174,2014,2018/1/23,22,1.34,Tuesday,0,,,5.4,94,100.52,Rain,2,23,83,2014,Residential_11,north,duplex,0
4175,4175,2015,2018/1/23,23,1.37,Tuesday,0,,,5.5,95,100.4,Moderate Rain,2,23,83,2015,Residential_11,north,duplex,0
4176,4176,2016,2018/1/24,0,1.14,Wednesday,0,,,6.0,93,100.39,Heavy Rain,3,24,84,2016,Residential_11,north,duplex,0
4177,4177,2017,2018/1/24,1,0.25,Wednesday,0,,,5.8,94,100.37,Rain,3,24,84,2017,Residential_11,north,duplex,0
4178,4178,2018,2018/1/24,2,0.14,Wednesday,0,,,6.3,90,100.38,Rain,3,24,84,2018,Residential_11,north,duplex,0
4179,4179,2019,2018/1/24,3,0.23,Wednesday,0,,,6.2,90,100.42,,3,24,84,2019,Residential_11,north,duplex,0
4180,4180,2020,2018/1/24,4,0.22,Wednesday,0,,,6.7,90,100.39,Mostly Cloudy,3,24,84,2020,Residential_11,north,duplex,0
4181,4181,2021,2018/1/24,5,0.2,Wednesday,0,,,6.9,94,100.38,Rain,3,24,84,2021,Residential_11,north,duplex,0
4182,4182,2022,2018/1/24,6,0.39,Wednesday,0,,,6.0,96,100.35,,3,24,84,2022,Residential_11,north,duplex,0
4183,4183,2023,2018/1/24,7,0.28,Wednesday,0,,,6.2,94,100.39,Cloudy,3,24,84,2023,Residential_11,north,duplex,0
4184,4184,2024,2018/1/24,8,1.19,Wednesday,0,,,6.7,94,100.41,,3,24,84,2024,Residential_11,north,duplex,0
4185,4185,2025,2018/1/24,9,0.88,Wednesday,0,,,7.5,94,100.41,Rain,3,24,84,2025,Residential_11,north,duplex,0
4186,4186,2026,2018/1/24,10,0.38,Wednesday,0,,,7.6,96,100.39,Rain,3,24,84,2026,Residential_11,north,duplex,0
4187,4187,2027,2018/1/24,11,0.37,Wednesday,0,,,8.4,89,100.36,,3,24,84,2027,Residential_11,north,duplex,0
4188,4188,2028,2018/1/24,12,0.38,Wednesday,0,,,8.8,88,100.27,,3,24,84,2028,Residential_11,north,duplex,0
4189,4189,2029,2018/1/24,13,0.4,Wednesday,0,,,8.7,88,100.23,Cloudy,3,24,84,2029,Residential_11,north,duplex,0
4190,4190,2030,2018/1/24,14,0.35,Wednesday,0,,,8.4,87,100.15,,3,24,84,2030,Residential_11,north,duplex,0
4191,4191,2031,2018/1/24,15,0.43,Wednesday,0,,,7.4,95,100.08,Rain,3,24,84,2031,Residential_11,north,duplex,0
4192,4192,2032,2018/1/24,16,0.41,Wednesday,0,,,7.4,92,100.05,Rain,3,24,84,2032,Residential_11,north,duplex,0
4193,4193,2033,2018/1/24,17,0.64,Wednesday,0,,,7.4,90,100.0,,3,24,84,2033,Residential_11,north,duplex,0
4194,4194,2034,2018/1/24,18,0.66,Wednesday,0,,,7.2,91,99.91,Rain,3,24,84,2034,Residential_11,north,duplex,0
4195,4195,2035,2018/1/24,19,1.51,Wednesday,0,,,6.8,94,99.89,Rain,3,24,84,2035,Residential_11,north,duplex,0
4196,4196,2036,2018/1/24,20,1.31,Wednesday,0,,,6.8,91,99.9,Rain,3,24,84,2036,Residential_11,north,duplex,0
4197,4197,2037,2018/1/24,21,2.32,Wednesday,0,,,7.0,93,99.99,,3,24,84,2037,Residential_11,north,duplex,0
4198,4198,2038,2018/1/24,22,1.33,Wednesday,0,,,6.8,86,100.08,Mostly Cloudy,3,24,84,2038,Residential_11,north,duplex,0
4199,4199,2039,2018/1/24,23,0.93,Wednesday,0,,,5.8,79,100.2,,3,24,84,2039,Residential_11,north,duplex,0
4200,4200,2040,2018/1/25,0,1.91,Thursday,0,,,5.4,82,100.25,,4,25,85,2040,Residential_11,north,duplex,0
4201,4201,2041,2018/1/25,1,0.21,Thursday,0,,,5.8,75,100.28,Mostly Cloudy,4,25,85,2041,Residential_11,north,duplex,0
4202,4202,2042,2018/1/25,2,0.17,Thursday,0,,,5.6,73,100.31,,4,25,85,2042,Residential_11,north,duplex,0
4203,4203,2043,2018/1/25,3,0.18,Thursday,0,,,2.1,90,100.36,,4,25,85,2043,Residential_11,north,duplex,0
4204,4204,2044,2018/1/25,4,0.23,Thursday,0,,,3.5,87,100.41,Mainly Clear,4,25,85,2044,Residential_11,north,duplex,0
4205,4205,2045,2018/1/25,5,0.19,Thursday,0,,,4.5,91,100.38,,4,25,85,2045,Residential_11,north,duplex,0
4206,4206,2046,2018/1/25,6,0.31,Thursday,0,,,4.3,90,100.36,,4,25,85,2046,Residential_11,north,duplex,0
4207,4207,2047,2018/1/25,7,0.71,Thursday,0,,,4.2,88,100.35,Cloudy,4,25,85,2047,Residential_11,north,duplex,0
4208,4208,2048,2018/1/25,8,0.54,Thursday,0,,,4.4,84,100.33,,4,25,85,2048,Residential_11,north,duplex,0
4209,4209,2049,2018/1/25,9,0.65,Thursday,0,,,5.2,79,100.33,,4,25,85,2049,Residential_11,north,duplex,0
4210,4210,2050,2018/1/25,10,0.2,Thursday,0,,,6.0,73,100.35,Cloudy,4,25,85,2050,Residential_11,north,duplex,0
4211,4211,2051,2018/1/25,11,0.17,Thursday,0,,,5.0,83,100.45,Rain,4,25,85,2051,Residential_11,north,duplex,0
4212,4212,2052,2018/1/25,12,0.17,Thursday,0,,,4.0,88,100.46,Rain,4,25,85,2052,Residential_11,north,duplex,0
4213,4213,2053,2018/1/25,13,0.2,Thursday,0,,,3.4,92,100.48,Rain,4,25,85,2053,Residential_11,north,duplex,0
4214,4214,2054,2018/1/25,14,0.2,Thursday,0,,,2.9,94,100.52,Rain,4,25,85,2054,Residential_11,north,duplex,0
4215,4215,2055,2018/1/25,15,0.19,Thursday,0,,,3.0,94,100.58,Rain,4,25,85,2055,Residential_11,north,duplex,0
4216,4216,2056,2018/1/25,16,0.24,Thursday,0,,,3.5,95,100.65,Rain,4,25,85,2056,Residential_11,north,duplex,0
4217,4217,2057,2018/1/25,17,0.28,Thursday,0,,,3.0,96,100.71,,4,25,85,2057,Residential_11,north,duplex,0
4218,4218,2058,2018/1/25,18,0.67,Thursday,0,,,2.8,95,100.77,,4,25,85,2058,Residential_11,north,duplex,0
4219,4219,2059,2018/1/25,19,0.91,Thursday,0,,,3.3,96,100.81,Cloudy,4,25,85,2059,Residential_11,north,duplex,0
4220,4220,2060,2018/1/25,20,0.86,Thursday,0,,,3.6,94,100.86,,4,25,85,2060,Residential_11,north,duplex,0
4221,4221,2061,2018/1/25,21,1.53,Thursday,0,,,3.8,94,100.9,Rain,4,25,85,2061,Residential_11,north,duplex,0
4222,4222,2062,2018/1/25,22,1.63,Thursday,0,,,3.7,91,100.97,Rain,4,25,85,2062,Residential_11,north,duplex,0
4223,4223,2063,2018/1/25,23,1.29,Thursday,0,,,3.5,92,101.01,,4,25,85,2063,Residential_11,north,duplex,0
4224,4224,2064,2018/1/26,0,0.46,Friday,0,,,3.2,93,101.06,,5,26,86,2064,Residential_11,north,duplex,0
4225,4225,2065,2018/1/26,1,0.24,Friday,0,,,2.6,94,101.13,Mainly Clear,5,26,86,2065,Residential_11,north,duplex,0
4226,4226,2066,2018/1/26,2,0.18,Friday,0,,,2.3,95,101.18,,5,26,86,2066,Residential_11,north,duplex,0
4227,4227,2067,2018/1/26,3,0.16,Friday,0,,,3.5,89,101.27,,5,26,86,2067,Residential_11,north,duplex,0
4228,4228,2068,2018/1/26,4,0.28,Friday,0,,,3.4,89,101.33,Cloudy,5,26,86,2068,Residential_11,north,duplex,0
4229,4229,2069,2018/1/26,5,0.18,Friday,0,,,4.6,80,101.39,,5,26,86,2069,Residential_11,north,duplex,0
4230,4230,2070,2018/1/26,6,0.57,Friday,0,,,4.7,78,101.46,Rain,5,26,86,2070,Residential_11,north,duplex,0
4231,4231,2071,2018/1/26,7,0.73,Friday,0,,,4.2,83,101.48,Cloudy,5,26,86,2071,Residential_11,north,duplex,0
4232,4232,2072,2018/1/26,8,0.87,Friday,0,,,4.0,90,101.52,,5,26,86,2072,Residential_11,north,duplex,0
4233,4233,2073,2018/1/26,9,0.98,Friday,0,,,4.6,91,101.59,Rain Showers,5,26,86,2073,Residential_11,north,duplex,0
4234,4234,2074,2018/1/26,10,0.18,Friday,0,,,4.7,91,101.67,Rain,5,26,86,2074,Residential_11,north,duplex,0
4235,4235,2075,2018/1/26,11,0.2,Friday,0,,,5.0,90,101.74,,5,26,86,2075,Residential_11,north,duplex,0
4236,4236,2076,2018/1/26,12,0.14,Friday,0,,,5.5,83,101.79,,5,26,86,2076,Residential_11,north,duplex,0
4237,4237,2077,2018/1/26,13,0.19,Friday,0,,,5.8,77,101.82,Mostly Cloudy,5,26,86,2077,Residential_11,north,duplex,0
4238,4238,2078,2018/1/26,14,0.22,Friday,0,,,6.3,74,101.88,,5,26,86,2078,Residential_11,north,duplex,0
4239,4239,2079,2018/1/26,15,0.15,Friday,0,,,6.0,73,101.92,,5,26,86,2079,Residential_11,north,duplex,0
4240,4240,2080,2018/1/26,16,0.24,Friday,0,,,5.8,71,101.95,Cloudy,5,26,86,2080,Residential_11,north,duplex,0
4241,4241,2081,2018/1/26,17,0.3,Friday,0,,,4.2,78,101.93,,5,26,86,2081,Residential_11,north,duplex,0
4242,4242,2082,2018/1/26,18,0.3,Friday,0,,,5.1,86,101.91,,5,26,86,2082,Residential_11,north,duplex,0
4243,4243,2083,2018/1/26,19,1.15,Friday,0,,,4.9,87,101.91,Cloudy,5,26,86,2083,Residential_11,north,duplex,0
4244,4244,2084,2018/1/26,20,2.47,Friday,0,,,4.4,89,101.89,Rain,5,26,86,2084,Residential_11,north,duplex,0
4245,4245,2085,2018/1/26,21,1.02,Friday,0,,,4.4,86,101.83,Rain,5,26,86,2085,Residential_11,north,duplex,0
4246,4246,2086,2018/1/26,22,1.06,Friday,0,,,3.9,90,101.75,Rain,5,26,86,2086,Residential_11,north,duplex,0
4247,4247,2087,2018/1/26,23,1.14,Friday,0,,,3.5,90,101.68,Rain,5,26,86,2087,Residential_11,north,duplex,0
4248,4248,2088,2018/1/27,0,0.21,Saturday,1,,,3.5,89,101.54,Rain,6,27,87,2088,Residential_11,north,duplex,0
4249,4249,2089,2018/1/27,1,0.21,Saturday,1,,,3.8,86,101.34,Rain,6,27,87,2089,Residential_11,north,duplex,0
4250,4250,2090,2018/1/27,2,0.24,Saturday,1,,,3.8,87,101.13,Rain,6,27,87,2090,Residential_11,north,duplex,0
4251,4251,2091,2018/1/27,3,0.18,Saturday,1,,,3.2,93,100.96,Rain,6,27,87,2091,Residential_11,north,duplex,0
4252,4252,2092,2018/1/27,4,0.28,Saturday,1,,,3.2,92,100.79,Rain,6,27,87,2092,Residential_11,north,duplex,0
4253,4253,2093,2018/1/27,5,0.23,Saturday,1,,,3.3,92,100.71,Rain,6,27,87,2093,Residential_11,north,duplex,0
4254,4254,2094,2018/1/27,6,0.23,Saturday,1,,,4.1,92,100.63,Rain,6,27,87,2094,Residential_11,north,duplex,0
4255,4255,2095,2018/1/27,7,0.34,Saturday,1,,,4.4,90,100.66,Rain,6,27,87,2095,Residential_11,north,duplex,0
4256,4256,2096,2018/1/27,8,0.32,Saturday,1,,,4.3,94,100.68,Rain,6,27,87,2096,Residential_11,north,duplex,0
4257,4257,2097,2018/1/27,9,0.61,Saturday,1,,,3.9,94,100.81,Rain,6,27,87,2097,Residential_11,north,duplex,0
4258,4258,2098,2018/1/27,10,0.66,Saturday,1,,,4.7,96,100.91,Drizzle,6,27,87,2098,Residential_11,north,duplex,0
4259,4259,2099,2018/1/27,11,0.42,Saturday,1,,,5.1,95,101.06,Rain,6,27,87,2099,Residential_11,north,duplex,0
4260,4260,2100,2018/1/27,12,0.46,Saturday,1,,,4.1,97,101.25,Moderate Rain,6,27,87,2100,Residential_11,north,duplex,0
4261,4261,2101,2018/1/27,13,0.28,Saturday,1,,,4.6,93,101.44,Rain,6,27,87,2101,Residential_11,north,duplex,0
4262,4262,2102,2018/1/27,14,0.6,Saturday,1,,,5.1,89,101.67,,6,27,87,2102,Residential_11,north,duplex,0
4263,4263,2103,2018/1/27,15,0.36,Saturday,1,,,5.5,89,101.89,,6,27,87,2103,Residential_11,north,duplex,0
4264,4264,2104,2018/1/27,16,0.52,Saturday,1,,,5.1,87,102.07,Mostly Cloudy,6,27,87,2104,Residential_11,north,duplex,0
4265,4265,2105,2018/1/27,17,0.84,Saturday,1,,,5.0,87,102.26,,6,27,87,2105,Residential_11,north,duplex,0
4266,4266,2106,2018/1/27,18,0.45,Saturday,1,,,4.7,91,102.4,,6,27,87,2106,Residential_11,north,duplex,0
4267,4267,2107,2018/1/27,19,0.44,Saturday,1,,,4.7,89,102.5,Mostly Cloudy,6,27,87,2107,Residential_11,north,duplex,0
4268,4268,2108,2018/1/27,20,0.52,Saturday,1,,,4.2,94,102.64,,6,27,87,2108,Residential_11,north,duplex,0
4269,4269,2109,2018/1/27,21,0.44,Saturday,1,,,4.3,92,102.71,,6,27,87,2109,Residential_11,north,duplex,0
4270,4270,2110,2018/1/27,22,0.88,Saturday,1,,,4.3,91,102.78,Mostly Cloudy,6,27,87,2110,Residential_11,north,duplex,0
4271,4271,2111,2018/1/27,23,0.92,Saturday,1,,,4.6,93,102.83,,6,27,87,2111,Residential_11,north,duplex,0
4272,4272,2112,2018/1/28,0,0.67,Sunday,1,,,5.1,87,102.81,,0,28,88,2112,Residential_11,north,duplex,0
4273,4273,2113,2018/1/28,1,0.29,Sunday,1,,,4.9,88,102.75,Cloudy,0,28,88,2113,Residential_11,north,duplex,0
4274,4274,2114,2018/1/28,2,0.16,Sunday,1,,,4.5,93,102.75,Rain,0,28,88,2114,Residential_11,north,duplex,0
4275,4275,2115,2018/1/28,3,0.21,Sunday,1,,,5.0,90,102.71,Rain,0,28,88,2115,Residential_11,north,duplex,0
4276,4276,2116,2018/1/28,4,0.21,Sunday,1,,,4.6,95,102.69,Rain,0,28,88,2116,Residential_11,north,duplex,0
4277,4277,2117,2018/1/28,5,0.23,Sunday,1,,,4.5,97,102.65,Rain,0,28,88,2117,Residential_11,north,duplex,0
4278,4278,2118,2018/1/28,6,0.26,Sunday,1,,,4.6,96,102.61,Rain,0,28,88,2118,Residential_11,north,duplex,0
4279,4279,2119,2018/1/28,7,0.31,Sunday,1,,,4.7,94,102.57,Rain,0,28,88,2119,Residential_11,north,duplex,0
4280,4280,2120,2018/1/28,8,0.3,Sunday,1,,,5.0,93,102.54,Rain,0,28,88,2120,Residential_11,north,duplex,0
4281,4281,2121,2018/1/28,9,0.25,Sunday,1,,,4.9,96,102.54,Rain,0,28,88,2121,Residential_11,north,duplex,0
4282,4282,2122,2018/1/28,10,0.32,Sunday,1,,,5.1,96,102.53,Rain,0,28,88,2122,Residential_11,north,duplex,0
4283,4283,2123,2018/1/28,11,0.62,Sunday,1,,,5.7,95,102.52,Rain,0,28,88,2123,Residential_11,north,duplex,0
4284,4284,2124,2018/1/28,12,0.59,Sunday,1,,,5.7,97,102.44,Rain,0,28,88,2124,Residential_11,north,duplex,0
4285,4285,2125,2018/1/28,13,0.27,Sunday,1,,,6.7,97,102.37,Rain,0,28,88,2125,Residential_11,north,duplex,0
4286,4286,2126,2018/1/28,14,0.39,Sunday,1,,,7.8,96,102.35,Rain,0,28,88,2126,Residential_11,north,duplex,0
4287,4287,2127,2018/1/28,15,1.39,Sunday,1,,,8.2,95,102.34,Rain,0,28,88,2127,Residential_11,north,duplex,0
4288,4288,2128,2018/1/28,16,1.17,Sunday,1,,,8.1,95,102.27,Rain,0,28,88,2128,Residential_11,north,duplex,0
4289,4289,2129,2018/1/28,17,1.65,Sunday,1,,,8.4,96,102.28,Rain,0,28,88,2129,Residential_11,north,duplex,0
4290,4290,2130,2018/1/28,18,1.39,Sunday,1,,,8.6,96,102.23,Rain,0,28,88,2130,Residential_11,north,duplex,0
4291,4291,2131,2018/1/28,19,1.05,Sunday,1,,,8.6,95,102.21,Rain,0,28,88,2131,Residential_11,north,duplex,0
4292,4292,2132,2018/1/28,20,1.31,Sunday,1,,,8.6,96,102.22,Rain,0,28,88,2132,Residential_11,north,duplex,0
4293,4293,2133,2018/1/28,21,1.09,Sunday,1,,,9.0,94,102.18,Rain,0,28,88,2133,Residential_11,north,duplex,0
4294,4294,2134,2018/1/28,22,1.05,Sunday,1,,,9.0,93,102.13,Rain,0,28,88,2134,Residential_11,north,duplex,0
4295,4295,2135,2018/1/28,23,0.86,Sunday,1,,,9.2,93,102.16,Rain,0,28,88,2135,Residential_11,north,duplex,0
4296,4296,2136,2018/1/29,0,0.38,Monday,0,,,9.3,93,102.07,Rain,1,29,89,2136,Residential_11,north,duplex,0
4297,4297,2137,2018/1/29,1,0.2,Monday,0,,,9.3,93,101.92,Rain,1,29,89,2137,Residential_11,north,duplex,0
4298,4298,2138,2018/1/29,2,0.18,Monday,0,,,9.3,93,101.95,Rain,1,29,89,2138,Residential_11,north,duplex,0
4299,4299,2139,2018/1/29,3,0.18,Monday,0,,,9.2,96,101.87,Moderate Rain,1,29,89,2139,Residential_11,north,duplex,0
4300,4300,2140,2018/1/29,4,0.2,Monday,0,,,9.4,96,101.75,Rain,1,29,89,2140,Residential_11,north,duplex,0
4301,4301,2141,2018/1/29,5,0.22,Monday,0,,,9.1,98,101.62,Moderate Rain,1,29,89,2141,Residential_11,north,duplex,0
4302,4302,2142,2018/1/29,6,0.29,Monday,0,,,9.2,97,101.55,Moderate Rain,1,29,89,2142,Residential_11,north,duplex,0
4303,4303,2143,2018/1/29,7,0.29,Monday,0,,,8.9,97,101.49,Moderate Rain,1,29,89,2143,Residential_11,north,duplex,0
